timestamp,open,high,low,close,volume,symbol,return,Type
2021-05-19 13:35:00,2528.33,2531.11,2440.78,2449.88,7484.3255,ETH/USDT,-3.020370678257278,Drawdown
2021-05-19 13:46:00,2500.04,2503.02,2359.77,2365.12,9736.17051,ETH/USDT,-5.396713652581564,Drawdown
2021-05-19 13:47:00,2364.03,2498.04,2350.01,2450.02,8889.04421,ETH/USDT,3.5896698687593043,Spike
2021-05-19 14:06:00,2294.85,2459.95,2294.73,2379.71,7116.35016,ETH/USDT,3.7037198438153673,Spike
2021-05-20 01:00:00,2231.96,2308.58,2217.11,2305.28,7011.84693,ETH/USDT,3.3340804159756265,Spike
2021-05-21 16:03:00,2360.19,2452.81,2354.36,2446.59,6940.44906,ETH/USDT,3.6616006474109897,Spike
2021-05-23 12:45:00,1914.8,1980.77,1913.0,1973.92,6377.21207,ETH/USDT,3.149478744807044,Spike
2021-09-07 14:59:00,3506.5,3507.43,3393.06,3399.09,12065.3424,ETH/USDT,-3.076159761845687,Drawdown
2021-09-07 15:07:00,3437.03,3439.31,3211.03,3268.02,16355.8565,ETH/USDT,-4.91732687814771,Drawdown
2021-09-07 15:08:00,3268.02,3296.54,3088.0,3110.08,15881.7584,ETH/USDT,-4.83289575951188,Drawdown
2021-09-07 15:10:00,3035.87,3306.92,3025.99,3164.63,9176.5715,ETH/USDT,4.162374060701013,Spike
2021-12-04 05:21:00,3897.15,3897.33,3780.0,3780.0,9194.9812,ETH/USDT,-3.0105225885413867,Drawdown
2022-05-11 13:49:00,2316.0,2395.0,2313.91,2388.2,9405.9235,ETH/USDT,3.1174438687392003,Spike
2022-09-13 12:30:00,1752.47,1760.51,1675.01,1679.76,27225.1123,ETH/USDT,-4.14900112412766,Drawdown
2022-09-21 18:00:00,1399.43,1408.9,1302.95,1329.67,26360.6336,ETH/USDT,-4.853667262969585,Drawdown
2022-10-13 12:30:00,1248.36,1251.28,1196.5,1203.07,28340.3597,ETH/USDT,-3.832872376141072,Drawdown
2022-10-25 17:00:00,1428.34,1512.01,1428.22,1477.73,35101.3485,ETH/USDT,3.457860173348082,Spike
2022-11-08 19:34:00,1257.09,1316.41,1242.0,1305.27,10422.3576,ETH/USDT,4.0926671717373075,Spike
2022-11-10 13:30:00,1203.59,1280.0,1197.0,1280.0,22661.033,ETH/USDT,6.347623795280821,Spike
2023-04-14 00:36:00,2026.24,2088.66,2025.07,2087.25,17418.0616,ETH/USDT,3.0109957359444106,Spike
2023-08-17 21:44:00,1610.28,1610.28,1558.0,1558.49,8871.175,ETH/USDT,-3.216210845318823,Drawdown
2020-11-18 05:45:00,0.29353,0.29363,0.2843,0.2843,10464567.9,XRP/USDT,-3.1906561787039878,Drawdown
2020-11-22 00:52:00,0.46215,0.46277,0.4425,0.44721,11346542.3,XRP/USDT,-3.37071368380113,Drawdown
2020-11-22 00:56:00,0.443,0.446,0.42757,0.42888,7188765.4,XRP/USDT,-3.174244818711347,Drawdown
2020-11-22 01:42:00,0.4258,0.42806,0.4075,0.40841,11639421.7,XRP/USDT,-4.160604496174969,Drawdown
2020-11-22 23:03:00,0.46458,0.46504,0.4456,0.44703,6519071.9,XRP/USDT,-3.7423828082943977,Drawdown
2020-11-24 01:24:00,0.6066,0.60811,0.57319,0.5763,12722853.7,XRP/USDT,-4.99662056345922,Drawdown
2020-11-24 01:25:00,0.57904,0.6063,0.57603,0.6052,7866172.6,XRP/USDT,5.014749262536866,Spike
2020-11-24 06:01:00,0.74269,0.74334,0.71294,0.716,6979997.3,XRP/USDT,-3.5755168002154836,Drawdown
2020-11-24 06:03:00,0.71834,0.72,0.67323,0.6893,10025711.9,XRP/USDT,-4.04265389648355,Drawdown
2020-11-24 06:09:00,0.67454,0.67461,0.635,0.641,10481638.2,XRP/USDT,-4.814231831546434,Drawdown
2020-11-24 06:10:00,0.64111,0.6695,0.641,0.66946,6731523.7,XRP/USDT,4.439937597503896,Spike
2020-11-26 03:30:00,0.57001,0.57001,0.55111,0.55168,10933586.6,XRP/USDT,-3.2140350877193025,Drawdown
2020-11-26 03:39:00,0.55007,0.551,0.526,0.52678,4432361.6,XRP/USDT,-4.3470366066240445,Drawdown
2020-11-26 08:33:00,0.48745,0.50375,0.48641,0.5025,5506155.5,XRP/USDT,3.08749615345163,Spike
2020-12-01 11:25:00,0.66428,0.66445,0.6355,0.638,8661415.9,XRP/USDT,-3.9792908313768027,Drawdown
2020-12-01 12:24:00,0.63837,0.63953,0.61588,0.61675,9917151.5,XRP/USDT,-3.513712238544442,Drawdown
2020-12-01 12:26:00,0.6136,0.61363,0.588,0.58807,11135283.7,XRP/USDT,-3.874004936495745,Drawdown
2020-12-12 00:00:00,0.54847,0.55102,0.48692,0.51398,38140153.8,XRP/USDT,-6.4555464555464575,Drawdown
2020-12-22 21:42:00,0.40475,0.425,0.40347,0.4172,14493919.7,XRP/USDT,3.1600811038029697,Spike
2020-12-23 20:50:00,0.26956,0.26986,0.25617,0.25617,27169729.6,XRP/USDT,-4.9285581740582725,Drawdown
2020-12-23 20:51:00,0.25617,0.27297,0.255,0.27128,21121381.2,XRP/USDT,5.89842682593591,Spike
2020-12-23 20:53:00,0.27372,0.27372,0.26278,0.26326,9632329.7,XRP/USDT,-3.5677655677655795,Drawdown
2020-12-23 22:14:00,0.23513,0.23559,0.2222,0.224,17358214.3,XRP/USDT,-4.7011274196979365,Drawdown
2020-12-23 22:15:00,0.224,0.24004,0.2222,0.23414,22653946.1,XRP/USDT,4.526785714285708,Spike
2020-12-23 22:19:00,0.23122,0.23195,0.224,0.224,5223932.4,XRP/USDT,-3.1183772328186476,Drawdown
2020-12-23 22:25:00,0.22239,0.23297,0.21933,0.23026,5986585.4,XRP/USDT,3.7768162970975405,Spike
2020-12-23 22:27:00,0.22931,0.22931,0.217,0.22148,4180871.1,XRP/USDT,-3.3049552499454293,Drawdown
2020-12-23 22:33:00,0.23126,0.23987,0.23107,0.23946,6439922.6,XRP/USDT,3.5726643598616104,Spike
2020-12-23 22:42:00,0.25491,0.26998,0.25449,0.26459,14044456.3,XRP/USDT,3.7933469323709446,Spike
2020-12-24 00:05:00,0.25449,0.26629,0.25412,0.26589,7270752.9,XRP/USDT,4.372914622178614,Spike
2020-12-24 01:40:00,0.27874,0.28997,0.27855,0.28997,11846822.7,XRP/USDT,4.032576328346438,Spike
2020-12-24 23:16:00,0.32277,0.34,0.32207,0.33828,19656155.6,XRP/USDT,4.876763292512787,Spike
2020-12-25 16:48:00,0.32679,0.32763,0.31297,0.31573,19740332.9,XRP/USDT,-3.3844364882646416,Drawdown
2020-12-25 16:58:00,0.30364,0.30792,0.29333,0.29389,17875917.3,XRP/USDT,-3.512919005876769,Drawdown
2020-12-25 16:59:00,0.29391,0.30493,0.29333,0.30375,12204539.4,XRP/USDT,3.354996767498064,Spike
2020-12-25 17:01:00,0.29889,0.301,0.2885,0.2892,16612280.6,XRP/USDT,-3.3325533977337285,Drawdown
2020-12-25 17:28:00,0.29042,0.29095,0.28161,0.28199,23413122.1,XRP/USDT,-3.016233319576278,Drawdown
2020-12-25 19:46:00,0.33254,0.34413,0.33187,0.34408,8999048.1,XRP/USDT,3.3863165169315756,Spike
2020-12-26 16:16:00,0.29829,0.31211,0.29777,0.31091,12758396.8,XRP/USDT,4.314712296594547,Spike
2020-12-28 22:36:00,0.25134,0.26243,0.25093,0.26243,13157243.3,XRP/USDT,4.499661529884902,Spike
2020-12-28 22:48:00,0.23947,0.24905,0.23947,0.24865,10971862.6,XRP/USDT,3.8334655697999764,Spike
2020-12-29 17:27:00,0.18718,0.1955,0.18692,0.19341,11646117.0,XRP/USDT,3.3559557526853023,Spike
2020-12-29 17:32:00,0.2,0.21091,0.19999,0.20737,31347517.4,XRP/USDT,3.6849999999999827,Spike
2020-12-29 17:38:00,0.2098,0.21699,0.20922,0.21658,16705749.9,XRP/USDT,3.4535466921423286,Spike
2020-12-29 17:48:00,0.21713,0.22602,0.21688,0.22433,15869745.4,XRP/USDT,3.2399097979658453,Spike
2020-12-29 17:50:00,0.22797,0.23979,0.22778,0.2397,25056294.8,XRP/USDT,5.145413870246074,Spike
2020-12-29 17:55:00,0.23585,0.23585,0.22509,0.22739,19663689.0,XRP/USDT,-3.636055430775098,Drawdown
2020-12-30 05:41:00,0.20353,0.21502,0.20352,0.2098,18571230.6,XRP/USDT,3.1312982352651897,Spike
2021-01-04 07:23:00,0.24095,0.2413,0.233,0.23371,5115117.9,XRP/USDT,-3.024896265560162,Drawdown
2021-01-06 14:42:00,0.25913,0.26888,0.25899,0.26798,17621318.0,XRP/USDT,3.4192652053102623,Spike
2021-01-07 18:34:00,0.31937,0.31945,0.305,0.30545,9962738.5,XRP/USDT,-4.385525574406824,Drawdown
2021-01-07 18:35:00,0.3055,0.31966,0.305,0.31828,6366417.9,XRP/USDT,4.20036012440661,Spike
2021-01-07 18:39:00,0.3121,0.31356,0.3016,0.302,5779691.1,XRP/USDT,-3.205128205128205,Drawdown
2021-01-07 18:41:00,0.30806,0.30817,0.294,0.297,8875462.4,XRP/USDT,-3.455449728570048,Drawdown
2021-01-11 03:36:00,0.26901,0.26995,0.26,0.26083,8303246.5,XRP/USDT,-3.040779153191342,Drawdown
2021-01-11 03:39:00,0.25565,0.26855,0.2545,0.26353,13124170.3,XRP/USDT,3.08233913553686,Spike
2021-01-30 16:15:00,0.41538,0.42998,0.41502,0.42867,18335121.5,XRP/USDT,3.254167068118319,Spike
2021-01-30 16:19:00,0.44702,0.4739,0.44702,0.47196,32402170.2,XRP/USDT,5.579168717283345,Spike
2021-01-30 16:20:00,0.47198,0.4749,0.44176,0.44176,38349764.9,XRP/USDT,-6.3988473599457585,Drawdown
2021-01-30 16:21:00,0.44445,0.4626,0.441,0.45743,22713963.0,XRP/USDT,3.547174936617181,Spike
2021-01-30 16:23:00,0.45584,0.48,0.45501,0.47423,27826010.5,XRP/USDT,4.159985943025335,Spike
2021-01-30 16:24:00,0.47423,0.49289,0.46886,0.49186,31379467.9,XRP/USDT,3.717605381355038,Spike
2021-01-30 16:27:00,0.49402,0.5178,0.49236,0.51509,33385069.6,XRP/USDT,4.546469382370266,Spike
2021-01-30 16:29:00,0.50834,0.5136,0.47015,0.4753,27830066.3,XRP/USDT,-6.728938950921326,Drawdown
2021-01-30 16:32:00,0.487,0.48848,0.445,0.44889,35778074.7,XRP/USDT,-7.825462012320328,Drawdown
2021-01-30 16:33:00,0.44889,0.45593,0.42563,0.4328,56037660.8,XRP/USDT,-3.5843970683240856,Drawdown
2021-01-30 16:35:00,0.44556,0.469,0.44438,0.469,27309115.5,XRP/USDT,5.388521864185858,Spike
2021-01-30 16:37:00,0.47818,0.47953,0.44864,0.45775,24815555.0,XRP/USDT,-4.358454691711411,Drawdown
2021-01-30 16:41:00,0.45842,0.45999,0.43507,0.43521,21153535.4,XRP/USDT,-5.063042624667336,Drawdown
2021-01-30 16:51:00,0.43005,0.43046,0.407,0.41149,36374400.0,XRP/USDT,-4.409134202151133,Drawdown
2021-01-30 17:00:00,0.4197,0.44429,0.4192,0.43816,23993331.8,XRP/USDT,4.393405127227679,Spike
2021-01-30 17:10:00,0.40859,0.41164,0.39333,0.39421,22634801.7,XRP/USDT,-3.552467399016457,Drawdown
2021-01-30 18:02:00,0.39872,0.39917,0.38182,0.3824,16919814.0,XRP/USDT,-4.042558530526197,Drawdown
2021-01-30 20:13:00,0.39925,0.4,0.38731,0.38731,12079842.5,XRP/USDT,-3.0464603985180805,Drawdown
2021-01-30 23:00:00,0.41631,0.42903,0.41577,0.42903,8408390.4,XRP/USDT,3.055415435612896,Spike
2021-01-30 23:20:00,0.45308,0.455,0.43411,0.43586,20589138.6,XRP/USDT,-3.6113138282580226,Drawdown
2021-02-01 04:19:00,0.56885,0.58879,0.5672,0.5864,14895466.1,XRP/USDT,3.0380769974170274,Spike
2021-02-01 09:00:00,0.65451,0.65469,0.62385,0.62453,30575104.6,XRP/USDT,-4.606760451511393,Drawdown
2021-02-01 11:14:00,0.74702,0.75173,0.71344,0.72352,28000687.9,XRP/USDT,-3.086155165023563,Drawdown
2021-02-01 11:17:00,0.7288,0.73102,0.68555,0.69501,28213679.2,XRP/USDT,-4.63638858397365,Drawdown
2021-02-01 11:55:00,0.70085,0.70259,0.556,0.62765,53034811.1,XRP/USDT,-10.443182466754175,Drawdown
2021-02-01 11:56:00,0.63595,0.665,0.62365,0.65,31235299.6,XRP/USDT,3.560901776467773,Spike
2021-02-01 11:58:00,0.669,0.67307,0.6362,0.63831,20283178.8,XRP/USDT,-4.5874439461883405,Drawdown
2021-02-01 11:59:00,0.63999,0.6418,0.59,0.61516,50343796.1,XRP/USDT,-3.626764424809259,Drawdown
2021-02-01 12:01:00,0.59829,0.62222,0.584,0.6184,34066487.2,XRP/USDT,3.4269371644561675,Spike
2021-02-01 12:04:00,0.62035,0.64127,0.62012,0.64,17750066.2,XRP/USDT,3.0330349668362455,Spike
2021-02-01 12:09:00,0.63661,0.6372,0.60721,0.61689,21516494.1,XRP/USDT,-3.1509042954031563,Drawdown
2021-02-01 12:12:00,0.62122,0.62137,0.58502,0.5861,20938864.1,XRP/USDT,-5.656429077329217,Drawdown
2021-02-01 12:15:00,0.5621,0.58,0.56,0.58,27863121.8,XRP/USDT,3.184486746130566,Spike
2021-02-01 12:18:00,0.58048,0.58253,0.55,0.55074,21063724.9,XRP/USDT,-5.1233461962513775,Drawdown
2021-02-01 12:19:00,0.55074,0.57433,0.55,0.57433,20984281.5,XRP/USDT,4.28332788611685,Spike
2021-02-01 12:51:00,0.6136,0.61499,0.58599,0.5949,22060029.0,XRP/USDT,-3.052327950067635,Drawdown
2021-02-01 12:58:00,0.59836,0.59907,0.567,0.57676,20870320.1,XRP/USDT,-3.6790861570834554,Drawdown
2021-02-01 13:21:00,0.5883,0.59486,0.53958,0.5478,37719395.7,XRP/USDT,-6.8842427332993505,Drawdown
2021-02-01 13:22:00,0.54968,0.56828,0.54128,0.56509,33783076.2,XRP/USDT,3.156261409273453,Spike
2021-02-01 13:30:00,0.575,0.629,0.572,0.62575,35200257.7,XRP/USDT,8.75043448036148,Spike
2021-02-01 13:31:00,0.6259,0.629,0.52018,0.53,62967877.1,XRP/USDT,-15.301638034358767,Drawdown
2021-02-01 13:32:00,0.53,0.55,0.502,0.50797,55258106.3,XRP/USDT,-4.1566037735849,Drawdown
2021-02-01 13:38:00,0.50935,0.50935,0.48,0.49151,39599129.4,XRP/USDT,-3.5025031903406223,Drawdown
2021-02-01 13:40:00,0.48572,0.49366,0.45667,0.45998,41349803.8,XRP/USDT,-5.190040399043616,Drawdown
2021-02-01 13:43:00,0.46339,0.46374,0.4237,0.43499,47283134.0,XRP/USDT,-6.199594600422653,Drawdown
2021-02-01 13:44:00,0.43461,0.4353,0.405,0.40797,55570541.8,XRP/USDT,-6.21163704912756,Drawdown
2021-02-01 13:45:00,0.40729,0.47,0.40646,0.45875,56767355.4,XRP/USDT,12.446993651493976,Spike
2021-02-01 13:46:00,0.45998,0.47,0.43207,0.43785,35928316.1,XRP/USDT,-4.555858310626693,Drawdown
2021-02-01 13:48:00,0.43969,0.46,0.43561,0.45797,25872557.7,XRP/USDT,4.528336338529648,Spike
2021-02-01 14:00:00,0.46859,0.46904,0.445,0.45019,21083448.1,XRP/USDT,-3.787053065760515,Drawdown
2021-02-01 14:08:00,0.44572,0.44592,0.41605,0.42058,28916664.3,XRP/USDT,-5.674172423073475,Drawdown
2021-02-01 14:10:00,0.42556,0.43,0.41058,0.41165,22079416.1,XRP/USDT,-3.268634270138171,Drawdown
2021-02-01 16:59:00,0.40301,0.40308,0.3821,0.38802,36876377.2,XRP/USDT,-3.7195106821170665,Drawdown
2021-02-01 17:22:00,0.37965,0.38099,0.36671,0.36841,19976408.6,XRP/USDT,-3.0040545521562767,Drawdown
2021-02-05 02:19:00,0.44453,0.44467,0.4275,0.42903,25678563.6,XRP/USDT,-3.4868287854587954,Drawdown
2021-02-07 15:19:00,0.42045,0.42162,0.4056,0.40805,12205316.0,XRP/USDT,-3.006893273116229,Drawdown
2021-02-10 12:39:00,0.47101,0.47122,0.45508,0.45585,9384645.4,XRP/USDT,-3.198063324202083,Drawdown
2021-02-10 12:41:00,0.45164,0.46849,0.45,0.46798,7659773.6,XRP/USDT,3.8248214048010043,Spike
2021-02-20 22:32:00,0.51607,0.51646,0.5002,0.5002,9535078.0,XRP/USDT,-3.075164221907889,Drawdown
2021-02-20 22:38:00,0.50571,0.50586,0.49,0.49,9518734.0,XRP/USDT,-3.1026913721845406,Drawdown
2021-02-22 06:00:00,0.65028,0.65076,0.62316,0.62739,23599858.5,XRP/USDT,-3.4606388871791682,Drawdown
2021-02-22 14:09:00,0.56387,0.56455,0.54135,0.54197,10170338.2,XRP/USDT,-3.934984135987385,Drawdown
2021-02-22 14:16:00,0.54078,0.54172,0.51,0.52002,20110708.1,XRP/USDT,-3.853122804422582,Drawdown
2021-02-23 08:59:00,0.43034,0.43123,0.41198,0.41198,11415937.0,XRP/USDT,-4.339749692339834,Drawdown
2021-02-23 09:11:00,0.38862,0.38895,0.368,0.37038,11596708.5,XRP/USDT,-4.642002008187218,Drawdown
2021-02-23 09:13:00,0.38111,0.41605,0.38,0.40089,11600092.4,XRP/USDT,5.242570618502573,Spike
2021-03-24 22:17:00,0.49953,0.5009,0.481,0.48183,13545942.2,XRP/USDT,-3.398291832070255,Drawdown
2021-03-31 03:01:00,0.56074,0.56074,0.5287,0.52897,20523741.0,XRP/USDT,-5.677502184340499,Drawdown
2021-04-07 06:55:00,1.00775,1.00998,0.965,0.97259,16076738.0,XRP/USDT,-3.5081105213552233,Drawdown
2021-04-14 08:42:00,1.91412,1.91417,1.81237,1.83448,15100778.4,XRP/USDT,-4.160658683886065,Drawdown
2021-04-14 14:11:00,1.67213,1.67221,1.60001,1.60801,14490417.0,XRP/USDT,-3.8346300825892743,Drawdown
2021-04-18 03:33:00,1.30894,1.30894,1.21726,1.21726,4385802.8,XRP/USDT,-7.004140755114829,Drawdown
2021-04-18 03:34:00,1.23762,1.25,1.17,1.17542,6078202.7,XRP/USDT,-3.4372278724348226,Drawdown
2021-04-22 21:10:00,1.17299,1.18,1.13189,1.13189,15131636.6,XRP/USDT,-3.5038661881175437,Drawdown
2021-04-23 01:50:00,1.04807,1.04941,1.011,1.0116,9205684.2,XRP/USDT,-3.427207637231511,Drawdown
2021-04-23 01:51:00,1.011,1.04785,1.01021,1.04785,7189643.5,XRP/USDT,3.583432186635016,Spike
2021-04-23 02:25:00,0.92712,0.93,0.888,0.888,14275121.4,XRP/USDT,-4.219518508930886,Drawdown
2021-04-23 02:26:00,0.888,0.94094,0.88601,0.9296,9697676.8,XRP/USDT,4.684684684684681,Spike
2021-04-30 14:56:00,1.5813,1.5835,1.531,1.5312,11001499.49,XRP/USDT,-3.205006637587726,Drawdown
2021-05-04 00:51:00,1.4873,1.4879,1.4369,1.4371,9717937.32,XRP/USDT,-3.362248671911783,Drawdown
2021-05-04 00:56:00,1.4632,1.464,1.401,1.401,9252484.79,XRP/USDT,-4.2247744052502085,Drawdown
2021-05-06 18:34:00,1.6295,1.6299,1.5271,1.5271,20533389.55,XRP/USDT,-6.23234680093333,Drawdown
2021-05-06 18:35:00,1.5271,1.5979,1.521,1.5822,9801931.27,XRP/USDT,3.6081461593870934,Spike
2021-05-10 19:55:00,1.4271,1.4271,1.3687,1.3688,17423191.87,XRP/USDT,-4.038137969713961,Drawdown
2021-05-10 20:03:00,1.3749,1.3799,1.3285,1.3288,8240778.48,XRP/USDT,-3.3459412278149525,Drawdown
2021-05-10 20:04:00,1.3292,1.3292,1.2548,1.2673,14862493.92,XRP/USDT,-4.6282360024081814,Drawdown
2021-05-10 20:06:00,1.2388,1.31,1.214,1.2886,8338975.02,XRP/USDT,4.3569808875931315,Spike
2021-05-10 20:07:00,1.284,1.3537,1.2752,1.3284,7457015.13,XRP/USDT,3.0886233121216966,Spike
2021-05-19 11:27:00,1.3007,1.301,1.235,1.2453,16367415.2,XRP/USDT,-4.259245021911273,Drawdown
2021-05-19 11:30:00,1.2632,1.2649,1.1625,1.1683,15118447.33,XRP/USDT,-7.512666244458533,Drawdown
2021-05-19 11:31:00,1.1683,1.1856,1.12,1.12,18450879.62,XRP/USDT,-4.134212103055701,Drawdown
2021-05-19 11:33:00,1.1207,1.2253,1.1201,1.1961,11296991.82,XRP/USDT,6.632789515913351,Spike
2021-05-19 11:35:00,1.22,1.33,1.21,1.2567,10508072.25,XRP/USDT,3.0081967213114735,Spike
2021-05-19 12:42:00,1.1986,1.1992,1.15,1.1502,8453327.22,XRP/USDT,-4.038044385115991,Drawdown
2021-05-19 12:43:00,1.1511,1.1526,1.1058,1.106,10480884.22,XRP/USDT,-3.842809946096315,Drawdown
2021-05-19 12:45:00,1.1063,1.171,1.1003,1.149,9806688.87,XRP/USDT,3.859712555364725,Spike
