date,pump_index,std_rush_order,avg_rush_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2020-11-24 01:26:40,84,-0.068,0.102,-0.070,-0.042,0.151,-0.034,-0.001,-0.001,0.270,0.963,0.364,-0.931,XRP,0
2020-11-24 06:02:05,85,-0.007,0.025,-0.020,-0.012,0.015,-0.056,-0.005,-0.005,0.998,-0.068,0.211,0.977,XRP,0
2020-11-24 06:02:30,85,-0.038,0.015,-0.059,-0.049,0.024,-0.225,-0.005,-0.004,0.998,-0.068,0.211,0.977,XRP,0
2020-11-24 06:02:55,85,0.034,-0.039,0.021,0.013,-0.051,0.070,-0.004,-0.005,0.998,-0.068,0.211,0.977,XRP,0
2020-11-24 06:04:10,86,-0.121,-0.057,-0.031,0.008,-0.014,0.037,-0.006,-0.006,0.998,-0.068,0.413,0.911,XRP,0
2020-11-24 06:04:35,86,-0.029,-0.030,0.010,-0.007,-0.003,-0.092,-0.006,-0.005,0.998,-0.068,0.413,0.911,XRP,0
2020-11-24 06:05:00,86,0.003,0.041,0.014,0.097,0.049,-0.163,-0.004,-0.003,0.998,-0.068,0.508,0.862,XRP,0
2020-11-24 06:10:00,87,-0.009,0.061,0.063,0.008,0.096,-0.012,-0.009,-0.008,0.998,-0.068,0.875,0.485,XRP,0
2020-11-24 06:10:25,87,-0.040,0.079,-0.019,-0.127,0.084,-0.085,-0.006,-0.006,0.998,-0.068,0.875,0.485,XRP,0
2020-11-24 06:10:50,87,-0.013,0.028,-0.028,0.001,-0.008,-0.078,-0.004,-0.005,0.998,-0.068,0.875,0.485,XRP,0
2020-11-24 06:10:50,88,-0.228,0.095,-0.181,-0.142,0.081,-0.069,-0.004,-0.004,0.998,-0.068,0.875,0.485,XRP,0
2020-11-24 06:11:15,88,-0.059,0.027,-0.035,0.001,-0.031,-0.142,-0.004,-0.004,0.998,-0.068,0.921,0.389,XRP,0
2020-11-24 06:11:40,88,-0.202,0.049,-0.185,-0.089,0.037,-0.147,-0.003,-0.002,0.998,-0.068,0.921,0.389,XRP,0
2020-11-26 03:30:50,89,-0.198,0.085,-0.222,-0.023,0.195,0.180,-0.007,-0.006,0.731,0.683,-0.053,-0.999,XRP,0
2020-11-26 03:31:15,89,0.001,-0.006,0.004,-0.015,0.016,0.057,-0.006,-0.006,0.731,0.683,-0.159,-0.987,XRP,0
2020-11-26 03:31:40,89,0.029,0.058,-0.066,-0.029,0.080,0.038,-0.007,-0.007,0.731,0.683,-0.159,-0.987,XRP,0
2020-11-26 03:40:00,90,0.058,0.055,0.425,4.032,0.217,0.211,-0.005,-0.004,0.731,0.683,-0.899,-0.437,XRP,0
2020-11-26 03:40:25,90,-0.016,0.046,-0.012,-0.010,0.050,0.020,-0.004,-0.004,0.731,0.683,-0.899,-0.437,XRP,0
2020-11-26 03:40:50,90,-0.040,0.010,-0.039,0.033,-0.033,-0.061,-0.003,-0.003,0.731,0.683,-0.899,-0.437,XRP,0
2020-11-26 08:34:10,91,-0.218,-0.077,-0.211,-0.031,-0.031,0.124,0.001,0.000,0.817,-0.577,-0.461,-0.887,XRP,0
2020-11-26 08:34:35,91,-0.158,-0.070,-0.188,-0.043,-0.061,0.064,0.002,0.002,0.817,-0.577,-0.461,-0.887,XRP,0
2020-11-26 08:35:00,91,0.067,0.059,0.114,-0.035,0.076,0.069,0.003,0.003,0.817,-0.577,-0.553,-0.833,XRP,0
2020-12-01 11:25:50,92,0.006,-0.005,-0.026,-0.024,0.012,0.626,-0.002,-0.002,0.136,-0.991,0.461,-0.887,XRP,0
2020-12-22 21:42:55,96,-0.347,0.044,-0.426,-0.138,0.030,-0.134,-0.006,-0.005,-0.520,0.854,-0.971,-0.237,XRP,0
2020-12-22 21:43:20,96,0.247,-0.037,0.447,0.121,-0.083,-0.189,-0.005,-0.005,-0.520,0.854,-0.991,-0.133,XRP,0
2020-12-22 21:43:45,96,0.070,-0.078,0.118,0.072,-0.053,-0.184,-0.003,-0.004,-0.520,0.854,-0.991,-0.133,XRP,0
2020-12-23 20:50:50,97,-0.195,0.099,-0.168,-0.118,0.117,0.191,-0.009,-0.008,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:51:15,97,-0.020,0.042,0.058,0.099,0.093,0.014,-0.008,-0.005,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:40,97,-0.085,0.019,-0.138,-0.125,0.068,-0.107,-0.005,-0.004,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:52:05,98,-0.138,0.023,-0.161,-0.191,0.040,-0.123,-0.003,-0.003,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:52:30,98,0.115,-0.050,0.162,0.187,-0.058,-0.088,-0.002,-0.002,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:52:55,98,0.089,-0.077,0.129,0.082,-0.050,-0.038,-0.001,-0.001,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:54:10,99,-0.043,-0.065,-0.069,-0.134,-0.112,0.006,0.001,0.001,-0.731,0.683,-0.508,0.862,XRP,0
2020-12-23 20:54:35,99,-0.230,-0.096,-0.041,0.037,-0.047,-0.045,0.003,0.003,-0.731,0.683,-0.508,0.862,XRP,0
2020-12-23 20:55:00,99,-0.196,-0.057,-0.118,-0.026,-0.087,-0.250,0.005,0.005,-0.731,0.683,-0.413,0.911,XRP,0
2020-12-23 22:15:00,100,2.612,0.340,1.995,1.005,0.333,-0.007,-0.008,-0.005,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:25,100,0.070,0.134,0.039,0.074,0.161,-0.094,-0.004,-0.003,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:50,100,-0.001,0.082,-0.030,-0.035,0.040,-0.098,-0.004,-0.003,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:50,101,-0.051,0.136,-0.087,-0.051,0.060,-0.076,-0.003,-0.002,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:16:15,101,-0.007,0.012,-0.011,0.001,-0.015,-0.075,-0.002,-0.002,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:16:40,101,-0.045,0.027,-0.051,-0.043,0.031,-0.065,-0.002,-0.001,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:20:00,102,0.027,0.006,0.142,0.092,0.060,0.070,-0.002,-0.001,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:20:25,102,-0.155,-0.104,-0.131,-0.359,-0.172,-0.110,-0.002,-0.002,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:20:50,102,-0.006,-0.011,-0.098,-0.031,-0.071,-0.035,-0.003,-0.003,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:25:50,103,0.205,0.212,0.137,-0.066,0.164,-0.034,-0.000,0.001,-0.270,0.963,0.461,-0.887,XRP,0
2020-12-23 22:26:15,103,0.021,0.024,0.000,-0.052,0.032,0.042,0.001,0.001,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:26:40,103,-0.044,0.019,-0.035,-0.071,0.018,0.086,0.001,0.002,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:27:55,104,-0.085,0.035,-0.080,0.037,-0.023,-0.068,0.003,0.002,-0.270,0.963,0.263,-0.965,XRP,0
2020-12-23 22:28:20,104,-0.038,-0.060,-0.041,-0.039,-0.018,-0.199,0.004,0.003,-0.270,0.963,0.159,-0.987,XRP,0
2020-12-23 22:28:45,104,-0.008,-0.007,-0.027,-0.069,-0.042,-0.118,0.003,0.003,-0.270,0.963,0.159,-0.987,XRP,0
2020-12-23 22:34:10,105,0.014,0.007,0.023,0.075,0.131,0.138,0.005,0.004,-0.270,0.963,-0.461,-0.887,XRP,0
2020-12-23 22:34:35,105,-0.016,0.017,0.012,0.707,0.232,0.044,0.006,0.006,-0.270,0.963,-0.461,-0.887,XRP,0
2020-12-23 22:35:00,105,0.005,-0.007,0.002,-0.009,0.012,0.074,0.006,0.005,-0.270,0.963,-0.553,-0.833,XRP,0
2020-12-23 22:42:55,106,-0.031,0.114,-0.058,-0.055,0.059,0.123,0.004,0.004,-0.270,0.963,-0.971,-0.237,XRP,0
2020-12-23 22:43:20,106,-0.021,0.019,-0.005,0.009,-0.005,0.050,0.004,0.004,-0.270,0.963,-0.991,-0.133,XRP,0
2020-12-23 22:43:45,106,-0.042,0.058,-0.031,-0.002,0.006,0.011,0.005,0.006,-0.270,0.963,-0.991,-0.133,XRP,0
2020-12-24 00:05:50,107,0.216,0.229,0.185,0.103,0.218,0.649,0.003,0.004,0.000,1.000,0.508,0.862,XRP,0
2020-12-24 00:06:15,107,-0.084,0.079,-0.090,-0.096,0.081,0.384,0.004,0.004,0.000,1.000,0.596,0.803,XRP,0
2020-12-24 00:06:40,107,-0.031,0.017,-0.073,-0.006,0.002,0.109,0.004,0.004,0.000,1.000,0.596,0.803,XRP,0
2020-12-24 01:40:50,108,0.243,0.305,0.173,0.174,0.332,0.392,0.006,0.006,0.270,0.963,-0.899,-0.437,XRP,0
2020-12-24 01:41:15,108,-0.004,0.094,-0.015,-0.022,0.102,0.136,0.005,0.006,0.270,0.963,-0.941,-0.339,XRP,0
2020-12-24 01:41:40,108,-0.035,0.063,-0.036,-0.043,0.085,0.024,0.005,0.006,0.270,0.963,-0.941,-0.339,XRP,0
2020-12-24 23:17:05,109,0.018,0.114,-0.002,-0.023,0.117,0.274,0.007,0.006,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-24 23:17:30,109,-0.040,0.130,-0.028,-0.051,0.125,0.137,0.007,0.008,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-24 23:17:55,109,-0.007,0.139,-0.013,-0.019,0.161,0.081,0.007,0.009,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-25 16:49:10,110,-0.006,0.018,0.161,0.021,0.035,0.235,-0.006,-0.005,-0.942,-0.335,-0.875,0.485,XRP,0
2020-12-25 16:49:35,110,0.399,0.029,0.663,0.479,0.110,0.192,-0.008,-0.008,-0.942,-0.335,-0.875,0.485,XRP,0
2020-12-25 16:50:00,110,0.171,0.051,0.489,0.598,0.157,-0.004,-0.008,-0.007,-0.942,-0.335,-0.818,0.575,XRP,0
2020-12-25 16:59:10,111,-0.014,0.038,0.032,0.139,0.048,0.082,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:35,111,0.016,0.014,0.004,-0.005,0.002,-0.108,-0.005,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 17:00:00,111,-0.008,0.006,-0.002,0.016,-0.014,-0.090,-0.004,-0.003,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:00,112,-0.114,0.038,-0.116,-0.051,0.019,-0.068,-0.003,-0.003,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:25,112,0.057,-0.018,0.007,0.009,-0.009,-0.058,-0.004,-0.004,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:50,112,-0.246,0.039,-0.303,-0.190,0.063,-0.224,-0.004,-0.004,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:02:05,113,0.111,-0.020,-0.098,-0.009,0.004,-0.202,-0.005,-0.004,-0.998,-0.068,0.211,0.977,XRP,0
2020-12-25 17:02:30,113,-0.316,-0.052,-0.408,-0.047,-0.012,-0.023,-0.001,-0.003,-0.998,-0.068,0.211,0.977,XRP,0
2020-12-25 17:02:55,113,-0.004,-0.023,0.006,0.066,-0.059,0.016,-0.001,-0.001,-0.998,-0.068,0.211,0.977,XRP,0
2020-12-25 17:29:10,114,-0.048,0.063,-0.049,-0.028,0.042,0.047,-0.007,-0.007,-0.998,-0.068,0.053,-0.999,XRP,0
2020-12-25 17:29:35,114,-0.072,0.054,-0.079,-0.033,0.035,-0.079,-0.005,-0.005,-0.998,-0.068,0.053,-0.999,XRP,0
2020-12-25 17:30:00,114,-0.090,0.046,-0.101,-0.042,0.038,-0.135,-0.004,-0.004,-0.998,-0.068,-0.053,-0.999,XRP,0
2020-12-25 19:47:05,115,0.007,-0.006,-0.012,-0.001,0.054,0.112,0.003,0.003,-0.888,0.460,-0.957,0.289,XRP,0
2020-12-25 19:47:30,115,0.023,-0.020,-0.011,-0.027,0.026,-0.033,0.003,0.003,-0.888,0.460,-0.957,0.289,XRP,0
2020-12-25 19:47:55,115,0.013,-0.049,0.025,0.057,-0.050,-0.045,0.002,0.002,-0.888,0.460,-0.957,0.289,XRP,0
2020-12-26 16:17:05,116,-0.020,0.096,-0.012,-0.030,0.117,0.158,0.006,0.007,-0.942,-0.335,0.971,-0.237,XRP,0
2020-12-26 16:17:30,116,-0.052,0.068,-0.047,-0.037,0.052,0.034,0.006,0.006,-0.942,-0.335,0.971,-0.237,XRP,0
2020-12-26 16:17:55,116,-0.036,0.072,-0.028,-0.038,0.066,-0.018,0.005,0.006,-0.942,-0.335,0.971,-0.237,XRP,0
2020-12-28 22:37:05,117,-0.049,0.027,-0.082,-0.050,0.036,-0.024,-0.000,0.000,-0.270,0.963,-0.716,-0.698,XRP,0
2020-12-28 22:37:30,117,0.159,0.026,0.011,0.023,-0.029,-0.039,-0.001,-0.000,-0.270,0.963,-0.716,-0.698,XRP,0
2020-12-28 22:37:55,117,0.033,-0.026,0.110,0.057,-0.045,0.007,0.000,-0.000,-0.270,0.963,-0.716,-0.698,XRP,0
2020-12-28 22:49:10,118,0.137,-0.069,0.243,0.106,-0.046,-0.153,-0.003,-0.003,-0.270,0.963,-0.875,0.485,XRP,0
2020-12-28 22:49:35,118,-0.008,0.003,0.009,0.064,-0.032,-0.197,-0.004,-0.004,-0.270,0.963,-0.875,0.485,XRP,0
2020-12-28 22:50:00,118,0.031,-0.018,0.062,0.005,-0.042,-0.238,-0.003,-0.003,-0.270,0.963,-0.818,0.575,XRP,0
2020-12-29 17:27:55,119,0.076,0.264,0.108,0.075,0.267,0.286,0.005,0.006,-0.998,-0.068,0.263,-0.965,XRP,0
2020-12-29 17:28:20,119,-0.023,0.082,-0.020,-0.024,0.082,0.055,0.004,0.004,-0.998,-0.068,0.159,-0.987,XRP,0
2020-12-29 17:28:45,119,-0.040,0.100,-0.040,-0.039,0.088,0.008,0.004,0.005,-0.998,-0.068,0.159,-0.987,XRP,0
2020-12-29 17:32:55,120,-0.049,0.137,-0.048,-0.037,0.074,0.084,0.007,0.009,-0.998,-0.068,-0.263,-0.965,XRP,0
2020-12-29 17:33:20,120,-0.084,0.068,-0.056,-0.035,0.059,-0.068,0.006,0.007,-0.998,-0.068,-0.364,-0.931,XRP,0
2020-12-29 17:33:45,120,-0.094,0.077,-0.075,-0.052,0.079,-0.130,0.006,0.007,-0.998,-0.068,-0.364,-0.931,XRP,0
2020-12-29 17:39:10,121,0.071,0.027,-0.010,0.305,0.093,0.051,0.007,0.007,-0.998,-0.068,-0.848,-0.530,XRP,0
2020-12-29 17:39:35,121,-0.066,0.024,0.012,-0.054,0.022,-0.071,0.006,0.006,-0.998,-0.068,-0.848,-0.530,XRP,0
2020-12-29 17:40:00,121,0.164,0.108,0.261,0.296,0.137,0.078,0.008,0.009,-0.998,-0.068,-0.899,-0.437,XRP,0
2020-12-29 17:49:10,122,0.066,0.035,0.161,0.244,0.138,0.218,0.003,0.003,-0.998,-0.068,-0.875,0.485,XRP,0
2020-12-29 17:49:35,122,0.233,0.078,0.196,0.096,0.142,0.297,0.005,0.005,-0.998,-0.068,-0.875,0.485,XRP,0
2020-12-29 17:50:00,122,0.130,0.053,0.101,0.098,0.070,0.357,0.005,0.006,-0.998,-0.068,-0.818,0.575,XRP,0
2020-12-29 17:50:50,123,-0.133,0.156,-0.127,-0.115,0.158,0.178,0.009,0.009,-0.998,-0.068,-0.818,0.575,XRP,0
2020-12-29 17:51:15,123,-0.098,0.066,-0.108,-0.136,0.052,0.046,0.009,0.009,-0.998,-0.068,-0.753,0.659,XRP,0
2020-12-29 17:51:40,123,-0.084,0.109,0.010,0.454,0.204,0.086,0.011,0.012,-0.998,-0.068,-0.753,0.659,XRP,0
2020-12-29 17:55:50,124,-0.088,0.042,-0.149,-0.072,0.043,0.060,-0.007,-0.007,-0.998,-0.068,-0.413,0.911,XRP,0
2020-12-29 17:56:15,124,-0.335,-0.078,-0.296,-0.074,-0.045,0.050,-0.007,-0.007,-0.998,-0.068,-0.314,0.949,XRP,0
2020-12-29 17:56:40,124,-0.087,-0.049,-0.155,-0.074,-0.063,-0.099,-0.007,-0.007,-0.998,-0.068,-0.314,0.949,XRP,0
2020-12-30 05:42:05,125,-0.017,0.174,-0.019,-0.017,0.162,0.089,0.005,0.006,0.979,0.203,-0.971,-0.237,XRP,0
2020-12-30 05:42:30,125,-0.040,0.100,-0.030,-0.029,0.091,0.038,0.005,0.006,0.979,0.203,-0.971,-0.237,XRP,0
2020-12-30 05:42:55,125,-0.052,0.087,-0.039,-0.040,0.078,0.002,0.006,0.006,0.979,0.203,-0.971,-0.237,XRP,0
2021-01-04 07:24:10,126,-0.083,-0.013,-0.297,-0.063,-0.023,0.097,-0.003,-0.003,0.942,-0.335,0.553,-0.833,XRP,0
2021-01-04 07:24:35,126,0.004,0.002,-0.001,-0.025,-0.007,-0.013,-0.002,-0.002,0.942,-0.335,0.553,-0.833,XRP,0
2021-01-04 07:25:00,126,0.000,0.000,0.100,0.226,0.099,-0.027,-0.003,-0.003,0.942,-0.335,0.461,-0.887,XRP,0
2021-01-06 14:42:55,127,-0.447,0.083,-0.483,-0.131,0.159,0.071,0.006,0.006,-0.631,-0.776,-0.971,-0.237,XRP,0
2021-01-06 14:43:20,127,0.197,-0.023,0.135,-0.035,0.010,0.054,0.004,0.004,-0.631,-0.776,-0.991,-0.133,XRP,0
2021-01-06 14:43:45,127,-0.002,-0.018,0.015,0.031,-0.031,0.064,0.004,0.004,-0.631,-0.776,-0.991,-0.133,XRP,0
2021-01-07 18:35:00,128,0.012,0.114,0.015,0.293,0.165,0.104,-0.007,-0.006,-0.979,0.203,-0.553,-0.833,XRP,0
2021-01-07 18:35:25,128,-0.098,0.044,-0.062,0.006,-0.007,-0.037,-0.006,-0.005,-0.979,0.203,-0.553,-0.833,XRP,0
2021-01-07 18:35:50,128,-0.051,0.025,-0.079,-0.034,0.082,-0.120,-0.005,-0.005,-0.979,0.203,-0.553,-0.833,XRP,0
2021-01-07 18:35:50,129,-0.229,0.082,-0.230,-0.141,0.132,-0.120,-0.005,-0.005,-0.979,0.203,-0.553,-0.833,XRP,0
2021-01-07 18:36:15,129,-0.122,0.036,-0.180,-0.112,0.053,-0.189,-0.005,-0.005,-0.979,0.203,-0.638,-0.770,XRP,0
2021-01-07 18:36:40,129,-0.048,0.008,-0.041,-0.094,0.021,-0.259,-0.005,-0.005,-0.979,0.203,-0.638,-0.770,XRP,0
2021-01-07 18:40:00,130,0.573,0.132,0.934,0.841,0.142,0.315,-0.005,-0.004,-0.979,0.203,-0.899,-0.437,XRP,0
2021-01-07 18:40:25,130,-0.003,-0.031,-0.012,-0.021,-0.017,0.011,-0.003,-0.003,-0.979,0.203,-0.899,-0.437,XRP,0
2021-01-07 18:40:50,130,-0.009,0.020,-0.009,-0.001,0.014,0.013,-0.002,-0.002,-0.979,0.203,-0.899,-0.437,XRP,0
2021-01-07 18:42:05,131,0.009,0.016,-0.003,0.001,0.027,0.062,-0.005,-0.005,-0.979,0.203,-0.971,-0.237,XRP,0
2021-01-07 18:42:30,131,0.052,-0.020,-0.035,0.028,0.080,-0.117,-0.005,-0.005,-0.979,0.203,-0.971,-0.237,XRP,0
2021-01-07 18:42:55,131,0.042,-0.017,-0.004,-0.082,0.067,-0.157,-0.004,-0.004,-0.979,0.203,-0.971,-0.237,XRP,0
2021-01-11 03:37:05,132,0.012,0.033,-0.006,-0.048,0.094,0.143,-0.005,-0.005,0.731,0.683,-0.716,-0.698,XRP,0
2021-01-11 03:37:30,132,0.003,0.004,0.006,0.033,0.047,0.083,-0.007,-0.006,0.731,0.683,-0.716,-0.698,XRP,0
2021-01-11 03:37:55,132,-0.012,0.015,-0.017,0.027,-0.009,0.049,-0.008,-0.008,0.731,0.683,-0.716,-0.698,XRP,0
2021-01-11 03:40:00,133,-0.038,0.056,-0.021,-0.010,0.032,-0.119,-0.001,0.000,0.731,0.683,-0.899,-0.437,XRP,0
2021-01-11 03:40:25,133,0.021,-0.014,0.016,0.006,-0.014,0.092,0.001,0.000,0.731,0.683,-0.899,-0.437,XRP,0
2021-01-11 03:40:50,133,-0.017,0.022,-0.007,-0.009,0.033,0.068,0.001,0.002,0.731,0.683,-0.899,-0.437,XRP,0
2021-01-30 16:15:50,134,0.078,0.180,0.180,0.446,0.249,0.750,0.003,0.004,-0.942,-0.335,1.000,-0.027,XRP,0
2021-01-30 16:16:15,134,0.163,0.050,0.126,0.179,0.095,0.446,0.004,0.004,-0.942,-0.335,0.991,-0.133,XRP,0
2021-01-30 16:16:40,134,0.089,0.072,0.089,-0.016,0.062,0.133,0.004,0.005,-0.942,-0.335,0.991,-0.133,XRP,0
2021-01-30 16:20:00,135,0.427,0.112,0.410,0.184,0.077,0.047,0.007,0.008,-0.942,-0.335,0.848,-0.530,XRP,0
2021-01-30 16:20:25,135,0.000,-0.002,-0.001,0.035,-0.041,-0.011,0.005,0.005,-0.942,-0.335,0.848,-0.530,XRP,0
2021-01-30 16:20:50,135,0.206,0.063,0.123,-0.030,0.021,-0.097,0.003,0.004,-0.942,-0.335,0.848,-0.530,XRP,0
2021-01-30 16:20:50,136,-0.150,0.146,-0.190,-0.194,0.086,-0.132,0.004,0.005,-0.942,-0.335,0.848,-0.530,XRP,0
2021-01-30 16:21:15,136,-0.077,0.020,-0.077,-0.012,0.004,-0.171,0.005,0.005,-0.942,-0.335,0.787,-0.618,XRP,0
2021-01-30 16:21:40,136,0.017,-0.004,-0.037,-0.008,0.004,-0.141,0.004,0.004,-0.942,-0.335,0.787,-0.618,XRP,0
2021-01-30 16:22:05,137,0.089,-0.018,0.034,-0.048,0.015,-0.137,0.004,0.004,-0.942,-0.335,0.716,-0.698,XRP,0
2021-01-30 16:22:30,137,0.013,-0.006,0.029,0.068,-0.069,-0.117,0.002,0.003,-0.942,-0.335,0.716,-0.698,XRP,0
2021-01-30 16:22:55,137,0.055,-0.036,0.048,-0.199,-0.103,-0.222,0.003,0.002,-0.942,-0.335,0.716,-0.698,XRP,0
2021-01-30 16:24:10,138,-0.124,-0.033,-0.159,-0.325,-0.060,0.317,0.004,0.003,-0.942,-0.335,0.553,-0.833,XRP,0
2021-01-30 16:24:35,138,0.010,-0.012,0.007,0.080,0.057,0.263,0.006,0.007,-0.942,-0.335,0.553,-0.833,XRP,0
2021-01-30 16:25:00,138,-0.166,-0.039,-0.143,0.037,0.021,-0.014,0.007,0.008,-0.942,-0.335,0.461,-0.887,XRP,0
2021-01-30 16:25:00,139,0.023,0.010,0.062,-0.006,0.056,-0.013,0.007,0.008,-0.942,-0.335,0.461,-0.887,XRP,0
2021-01-30 16:25:25,139,0.001,-0.001,0.014,-0.019,0.005,-0.041,0.005,0.005,-0.942,-0.335,0.461,-0.887,XRP,0
2021-01-30 16:25:50,139,-0.019,0.009,-0.019,-0.011,0.013,0.024,0.007,0.007,-0.942,-0.335,0.461,-0.887,XRP,0
2021-01-30 16:27:55,140,-0.232,0.079,-0.301,-0.231,0.049,-0.011,0.008,0.009,-0.942,-0.335,0.263,-0.965,XRP,0
2021-01-30 16:28:20,140,-0.027,-0.007,-0.030,0.003,-0.010,-0.063,0.004,0.004,-0.942,-0.335,0.159,-0.987,XRP,0
2021-01-30 16:28:45,140,0.008,-0.001,0.048,0.059,-0.034,0.029,0.005,0.004,-0.942,-0.335,0.159,-0.987,XRP,0
2021-01-30 16:30:00,141,0.316,0.115,0.228,-0.035,0.025,0.607,-0.004,-0.004,-0.942,-0.335,-0.053,-0.999,XRP,0
2021-01-30 16:30:25,141,0.182,0.078,0.327,0.096,0.027,0.214,-0.005,-0.004,-0.942,-0.335,-0.053,-0.999,XRP,0
2021-01-30 16:30:50,141,-0.001,0.028,0.001,-0.005,-0.010,0.038,-0.003,-0.001,-0.942,-0.335,-0.053,-0.999,XRP,0
2021-01-30 16:32:55,142,-0.051,0.152,-0.001,0.012,0.140,0.021,-0.012,-0.012,-0.942,-0.335,-0.263,-0.965,XRP,0
2021-01-30 16:33:20,142,-0.032,0.084,0.001,-0.010,0.088,0.105,-0.014,-0.013,-0.942,-0.335,-0.364,-0.931,XRP,0
2021-01-30 16:33:45,142,-0.014,0.019,-0.014,0.000,0.044,0.091,-0.011,-0.012,-0.942,-0.335,-0.364,-0.931,XRP,0
2021-01-30 16:34:10,143,-0.035,-0.048,-0.005,0.000,-0.001,0.046,-0.005,-0.005,-0.942,-0.335,-0.461,-0.887,XRP,0
2021-01-30 16:34:35,143,-0.008,-0.075,-0.032,-0.160,-0.070,0.026,-0.005,-0.006,-0.942,-0.335,-0.461,-0.887,XRP,0
2021-01-30 16:35:00,143,0.011,-0.038,0.015,-0.000,-0.001,-0.065,-0.006,-0.007,-0.942,-0.335,-0.553,-0.833,XRP,0
2021-01-30 16:35:50,144,-0.247,0.112,-0.258,-0.324,0.087,-0.196,-0.004,-0.002,-0.942,-0.335,-0.553,-0.833,XRP,0
2021-01-30 16:36:15,144,-0.100,0.030,-0.082,-0.159,0.083,0.057,0.001,0.001,-0.942,-0.335,-0.638,-0.770,XRP,0
2021-01-30 16:36:40,144,0.035,-0.028,0.034,0.138,-0.016,0.103,0.003,0.002,-0.942,-0.335,-0.638,-0.770,XRP,0
2021-01-30 16:37:55,145,-0.135,0.024,-0.171,-0.032,0.006,-0.142,0.003,0.003,-0.942,-0.335,-0.716,-0.698,XRP,0
2021-01-30 16:38:20,145,-0.038,-0.010,-0.019,0.018,-0.034,-0.091,0.003,0.002,-0.942,-0.335,-0.787,-0.618,XRP,0
2021-01-30 16:38:45,145,0.186,-0.023,0.248,0.080,-0.042,-0.123,0.002,0.002,-0.942,-0.335,-0.787,-0.618,XRP,0
2021-01-30 16:42:05,146,0.022,0.014,0.020,-0.012,0.018,0.173,-0.002,-0.003,-0.942,-0.335,-0.971,-0.237,XRP,0
2021-01-30 16:42:30,146,-0.274,-0.059,-0.297,-0.014,-0.036,0.065,-0.003,-0.004,-0.942,-0.335,-0.971,-0.237,XRP,0
2021-01-30 16:42:55,146,-0.008,0.004,-0.011,0.015,0.032,0.035,-0.002,-0.002,-0.942,-0.335,-0.971,-0.237,XRP,0
2021-01-30 16:52:05,147,0.002,0.075,0.004,-0.009,0.012,0.101,-0.006,-0.006,-0.942,-0.335,-0.678,0.735,XRP,0
2021-01-30 16:52:30,147,-0.005,0.073,-0.017,0.041,0.088,0.153,-0.007,-0.007,-0.942,-0.335,-0.678,0.735,XRP,0
2021-01-30 16:52:55,147,0.026,0.107,0.055,0.024,0.051,0.061,-0.008,-0.007,-0.942,-0.335,-0.678,0.735,XRP,0
2021-01-30 17:00:50,148,0.489,0.260,0.426,0.324,0.276,0.347,0.005,0.006,-0.998,-0.068,0.000,1.000,XRP,0
2021-01-30 17:01:15,148,-0.011,0.070,-0.017,-0.047,0.047,0.114,0.004,0.004,-0.998,-0.068,0.106,0.994,XRP,0
2021-01-30 17:01:40,148,-0.051,0.042,-0.036,-0.013,0.013,0.020,0.003,0.004,-0.998,-0.068,0.106,0.994,XRP,0
2021-01-30 18:02:55,150,1.443,0.649,1.194,0.948,0.543,1.521,-0.005,-0.003,-0.979,0.203,0.211,0.977,XRP,0
2021-01-30 18:03:20,150,0.012,0.124,0.023,0.022,0.093,0.265,-0.004,-0.004,-0.979,0.203,0.314,0.949,XRP,0
